images_per_second,loss,lr,spent_eur,step
4957.16448757359,1.0160606770465772,0.00019839525574064435,1.600002423649844,73915.0
4969.790683311525,1.0127611202187836,0.00019828457417066453,1.6406532675676022,75835.0
4961.576016264095,1.0134763622966905,0.0001981703620127438,1.6812602247620676,77755.0
4964.649116920479,1.0127612852180998,0.00019805247366641197,1.7218794485191768,79675.0
4973.706579343949,1.0125660402700305,0.00019793117509920858,1.7624238160956882,81595.0
4976.7485225989485,1.0081700442048411,0.0001978061712189114,1.802994908888488,83515.0
4964.031834349108,1.012288352008909,0.00019767789935924438,1.8434556887957216,85435.0
4956.9094224852515,1.012694466393441,0.000197545422835547,1.8841008398568044,87355.0
4979.650640703344,1.0118580170286198,0.00019740963245358276,1.924656151564861,89275.0
4977.373922520131,1.0101107760953407,0.00019727068654486863,1.9650828454222582,91195.0
4961.591397859504,1.0137504230563839,0.00019712737858927718,2.0057299373595012,93115.0
4964.587306171511,1.0094779725186527,0.0001969805035403985,2.0463669010993484,95035.0
4978.533842698437,1.0110967232224841,0.00019683038875378613,2.086908656283732,96955.0
4998.568744977961,1.0050900243222713,0.00019667689272745596,2.12740011332552,98875.0
4965.758836463249,1.0087323212064803,0.00019652011276002503,2.167820316192546,100795.0
4995.553709752882,1.009235590075453,0.00019635932711811757,2.2083572668390246,102715.0
4954.951760249302,1.0074853235855699,0.00019619516335095595,2.2488501021672853,104635.0
4968.310956995289,1.0077316731524963,0.00019602685902066674,2.2894876355881144,106555.0
4950.371006844255,1.0138436524818342,0.00019585542743887465,2.3300233405439865,108475.0
5001.937524277065,1.0092580577669044,0.00019568055317257139,2.3705387942832794,110395.0
5024.668260236794,1.0100332930063207,0.00019550330127737875,2.4107963308850673,112315.0
5030.073318113192,1.0066935524034004,0.000195323484704492,2.450854208394787,114235.0
4982.50141334851,1.0062886381832261,0.0001951392884730391,2.491117005636147,116155.0
4983.747505415559,1.009545770008117,0.00019495070994813093,2.5315765369875396,118075.0
4972.948550168776,1.0063611540632944,0.00019475855840792868,2.5720549821739573,119995.0
4959.9208626276895,1.0044114988607664,0.00019456249633774967,2.6126221813382773,121915.0
4988.089275757047,1.00404480441163,0.00019436275572173859,2.653228575314409,123835.0
4977.744468850743,1.0080227345849078,0.0001941608654664307,2.6935700327115444,125755.0
4979.991231184459,1.0064671859145164,0.0001939547813483969,2.73406002218842,127675.0
5008.939859934848,1.0056597250513732,0.00019374610687816025,2.774386008235083,129595.0
4988.833799533297,1.006536182637016,0.00019353383025332078,2.8147478426921073,131515.0
4979.040221990951,1.0066790590062737,0.00019331825844765937,2.8550886197663274,133435.0
4968.801438317954,1.0048401011154056,0.00019309812117820639,2.8956428191918895,135355.0
4970.130127392619,1.0043746836793919,0.00019287476901415338,2.9361598683289443,137275.0
4980.298982936517,1.0058545777574182,0.0001926482572967701,2.976632869123009,139195.0
4939.9674455403865,1.0074543310329318,0.00019241766357435956,3.017226329699257,141115.0
5032.885650303483,1.007177070248872,0.00019218438841200097,3.0576963685295957,143035.0
4979.399051297379,1.0010013009111087,0.00019194966056916142,3.0978394174144808,144955.0
4971.573864680961,1.0048097870312631,0.00019170946216486126,3.138345275864058,146875.0
4969.253723198041,1.0051043274191518,0.0001914656865413893,3.178887391884004,148795.0
4972.5663818754065,1.0017501573699217,0.00019121796976370614,3.21952491050425,150715.0
4971.339213931478,1.002281988505274,0.00019096771444426084,3.2600305124690308,152635.0
4949.947336685641,1.0052673264096181,0.00019071369594350315,3.300605177653176,154555.0
4964.9139818398135,1.0055870086265106,0.00019045593724293318,3.3412446590825766,156475.0
4953.063348868377,1.0023358194157481,0.00019019424414664504,3.3819774642324503,158395.0
4965.321786541771,1.0051822792738676,0.00018993021165659128,3.422558564028724,160315.0
4956.2722346523005,1.0035778906506796,0.00018966274790426275,3.4631598334689166,162235.0
4972.35975925603,0.9993085373813907,0.00018939158261226064,3.503823020033471,164155.0
4981.327875716852,0.9987034137981633,0.00018911860581412063,3.5442683900463225,166075.0
4964.179193353842,1.0008081068905692,0.00018884236963818103,3.584716110474105,167995.0
4958.377033203309,1.0023750909604132,0.00018856132531891066,3.625390746689728,169915.0
4979.130041163656,0.9991114035559198,0.00018827791095916125,3.665939791190196,171835.0
4967.521007596609,1.0018457064094644,0.00018799154897490732,3.706449765775808,173755.0
4962.859295408142,0.9975235930954417,0.00018770192993129337,3.7469666827803088,175675.0
4971.899259674909,1.0016026777836184,0.00018740874053890113,3.787535269712604,177595.0
4983.261122644149,0.9994711470790207,0.00018711305700113703,3.8280091729135894,179515.0
4985.302395626816,1.001052913100769,0.00018681481056611913,3.8684019773295355,181435.0
4980.843194584321,1.0025730744625132,0.00018651201918067244,3.9089819758873294,183355.0
4981.78905090261,0.9988311516741911,0.00018620788865407608,3.9493223026855016,185275.0
4958.830489961034,0.9998499089851975,0.00018589900949943247,3.9898771678235274,187195.0
4977.796842456724,0.9994055621015528,0.00018558776431181867,4.030333762316041,189115.0
4985.934109627359,0.9988214528808991,0.00018527293293725937,4.070852759896621,191035.0
4966.545895444618,0.9997122872931262,0.00018495518963774195,4.1113481088415575,192955.0
4968.367243733205,1.004624265866975,0.00018463375618363708,4.151920420390231,194875.0
4968.284619007628,0.9998694026532272,0.00018430910144526865,4.1925107953742655,196795.0
4963.249306922312,0.997334013072153,0.00018398122376268777,4.233120396639117,198715.0
4979.04969717068,0.996721871662885,0.00018365064716280484,4.273686218053922,200635.0
4952.924375894431,0.9982308628968894,0.00018331732942410627,4.314216369305991,202555.0
4949.227356453051,0.9979438525624573,0.00018297986687445386,4.354881876567043,204475.0
4959.637052658037,0.9967229651908079,0.0001826393747938617,4.395548254243526,206395.0
4955.734407510225,0.9989928278761605,0.00018229554246378558,4.436253519641499,208315.0
4978.182780827373,1.0006274826203783,0.00018195032107935145,4.476770554659654,210235.0
4962.137020595087,1.0039999034876625,0.00018160159125140036,4.517351128716366,212155.0
4971.267358622915,0.9977515544742346,0.00018124935627434802,4.557995363380312,214075.0
4977.523352244939,1.001118413793544,0.00018089585616541345,4.598447595073539,215995.0
4960.828856911022,0.9965086172645291,0.00018053899347591175,4.638951426852988,217915.0
4954.592825249077,0.9982502417018017,0.00018017812133313434,4.679579834591222,219835.0
4955.606764009751,0.9996196171268821,0.0001798149740703534,4.720138604311852,221755.0
4969.391652031473,0.9978546525041262,0.00017944835037738422,4.760763533895761,223675.0
4969.146153901584,0.9993417862181863,0.00017907986987762757,4.801277280757735,225595.0
4960.93480772087,0.999345356443276,0.00017870833537158938,4.841814296160065,227515.0
4977.898047932399,0.997968461830169,0.0001783344991756749,4.882294630281064,229435.0
5025.049589129744,0.9994220918354889,0.00017796043008236023,4.922499567361038,231355.0
4972.302965711741,0.9966969409336647,0.00017758191565554724,4.962884288507173,233275.0
4975.784584543407,0.9974755708438655,0.00017720081473082897,5.003250751494222,235195.0
4957.908357761369,0.9968351617765924,0.00017681502454646055,5.043821152170541,237115.0
4964.092994782626,0.9981060822804769,0.0001764259581285917,5.084445940456189,239035.0
4954.493160939103,0.997989415191114,0.00017602485497763968,5.126028522244797,240955.0
5004.233466868437,0.9976238983993729,0.00017562008205074917,5.167698116296822,242875.0
4952.040254682424,0.9998500761575997,0.00017522413122854734,5.208176152983531,244795.0
4979.744788415196,0.9988457338574032,0.0001748261167609243,5.248592217445778,246715.0
4961.743637413814,0.9963268395513296,0.00017442365130254702,5.2891891942380775,248635.0
4967.986259191866,0.999087008026739,0.00017401918852702798,5.329719856271886,250555.0
4974.618540330347,0.993368374183774,0.00017361283778434775,5.370176472144972,252475.0
4972.600654982089,0.9971351531955103,0.00017320364576577346,5.410656147743633,254395.0
4957.088502671587,0.9929493218660355,0.00017279135449735385,5.451185334163076,256315.0
4970.011767523358,0.9967136274402341,0.00017237575796801797,5.4917847376747915,258235.0
4975.514252984535,0.9981562877073884,0.00017195911017508193,5.53223658066949,260155.0
4987.086966200728,0.9944898543568949,0.00017153985309588184,5.572695162117412,262075.0
5026.117622119943,0.9970418874484798,0.00017111879336621623,5.613084859662291,263995.0
5006.4177832514915,0.9948504818603396,0.0001707000868597828,5.653013279944438,265915.0
4973.968769399481,0.9922258812002838,0.0001702736034277165,5.693447832273421,267835.0
4975.02572332392,0.9910934427753091,0.00016984478572665827,5.733869699105667,269755.0
4959.460917308967,0.9947135983966291,0.00016941190738050142,5.7744422447031925,271675.0
4976.059852388051,0.9950739295842747,0.00016897683601603192,5.814990879547236,273595.0
4977.69538514604,0.9961739901142815,0.0001685405309840171,5.855428956035706,275515.0
4997.356677827561,0.9914061833793918,0.0001681034522037872,5.895717720783441,277435.0
5015.827397565114,0.9945108064760765,0.00016766512055813225,5.9359051714524504,279355.0
4971.653623750249,0.9940418720555803,0.0001672219042751968,5.976324709838104,281275.0
4985.292576499822,0.9931568002017835,0.00016677622737435122,6.016754892193674,283195.0
4975.464803955744,0.9992132213277122,0.00016632822000636123,6.05718562528445,285115.0
4958.2717133027,0.9914779239334166,0.00016587629926796894,6.09776031949174,287035.0
4993.975200122642,0.9967813029264411,0.00016542332783345685,6.138223281693644,288955.0
4976.361930202022,0.9934739670716226,0.0001649687796177,6.178624540656151,290875.0
4974.823737263277,0.9962653693122169,0.0001645114879378733,6.219069502653432,292795.0
4983.588324135572,0.9933612823175887,0.00016405219269574156,6.259494278137891,294715.0
4984.7545398818875,0.9979616060542563,0.00016359070820943405,6.299917074024662,296635.0
4981.580096456485,0.9975308057231208,0.0001631272747923486,6.340318576255562,298555.0
4984.864938097725,0.9963014548023542,0.00016266183060202662,6.380706036051269,300475.0
4974.322753460537,0.9935812925299009,0.00016219386301009666,6.421125595381805,302395.0
5014.261339903199,0.9970195482795438,0.00016172451682270404,6.461480157187167,304315.0
4977.833215863778,0.9960187586645285,0.0001612542654846855,6.5017318733333935,306235.0
4967.769874930074,0.9934960142709315,0.00016077944155158528,6.542195473516489,308155.0
4965.808679386737,0.9940125520030657,0.00016030214830370978,6.582691774032195,310075.0
4972.665969039945,0.9923412188266715,0.00015982234461574987,6.623225617496705,311995.0
4974.142009414009,0.9937731890628735,0.00015934189448610066,6.663641533145093,313915.0
4975.8390006948875,0.9922870926869413,0.00015885788804687802,6.704185985430125,315835.0
4967.642330386831,0.989789257136484,0.00015837263470046723,6.744666726480843,317755.0
4951.095194195149,0.9926594801557561,0.00015788413966792995,6.785251632914517,319675.0
4966.6759892460295,0.9951030664766828,0.0001573929535905126,6.825895639464535,321595.0
4995.493800630779,0.993947655428201,0.00015690222308384634,6.8663408609046845,323515.0
4946.795983395985,0.9927897867746651,0.00015640837969211878,6.906883647282759,325435.0
4962.273432378191,0.9940536788975199,0.00015591115072832222,6.9475467712190735,327355.0
4973.604096686223,0.9974062014371157,0.0001554141761569996,6.988034654441762,329275.0
4961.983075979327,0.9968506197134653,0.00015491525470732662,7.028529199585507,331195.0
4958.003388751548,0.9926189704177281,0.00015441300807973903,7.069143189534818,333115.0
4970.226059851471,0.991760971955955,0.00015391019948080126,7.109654726349245,335035.0
4969.162927549075,0.993761864801248,0.00015340555884895665,7.150168524308289,336955.0
4987.212235957847,0.9926831739333769,0.00015289995199052755,7.19061687725105,338875.0
4986.036440231838,0.9932417695720991,0.00015239462015466282,7.230903452011849,340795.0
4978.586180747095,0.9920089482329786,0.00015188468650919996,7.271418307278085,342715.0
4961.1116968443675,0.9963042119828364,0.00015137439109366938,7.311825697119186,344635.0
4977.655510106054,0.9904016209766269,0.00015086045723470567,7.352386415578951,346555.0
4973.03365738089,0.9914703541435301,0.00015034624928566648,7.392836384925602,348475.0
4983.231280695127,0.9893148018357655,0.00014983091631593298,7.433244930624974,350395.0
4972.534223889657,0.9922468975807229,0.0001493130760549092,7.473722043016952,352315.0
4993.326817561066,0.9909722727412978,0.00014879468091039323,7.51411678704892,354235.0
4968.818153937254,0.992113781782488,0.00014827395270069119,7.554569617459527,356155.0
4966.515932485045,0.9942757173751792,0.00014775003507243369,7.595147655895449,358075.0
4980.003496884587,0.9896521282692751,0.00014722601172114432,7.635613769586745,359995.0
4971.696970119682,0.9932295366500815,0.0001467005959010226,7.676069625138406,361915.0
4985.499135525636,0.9916918684418002,0.0001461742332448742,7.716482654479301,363835.0
4970.8049087593645,0.9914538262722393,0.00014564523803231716,7.756983864586904,365755.0
4994.743144249906,0.9926784058722357,0.00014511538247491485,7.797438916857113,367675.0
4974.922782194042,0.9872904846755167,0.00014458560411814486,7.837778708799996,369595.0
4975.059401922488,0.9877950015167395,0.00014405252795832637,7.878261682824604,371515.0
4953.108955855281,0.9900959433677295,0.0001435167090148117,7.918846437592342,373435.0
4958.946931833964,0.9919169034498433,0.0001429787023380967,7.9594918060509405,375355.0
4952.803249273641,0.9925967763798932,0.00014243994928538233,8.000090702387878,377275.0
4953.5194343924495,0.9950378681533039,0.00014189918002613337,8.040740414365262,379195.0
4975.003095282756,0.9911552290432155,0.00014135776507581343,8.08133953687266,381115.0
4959.078314932794,0.9904171996749938,0.00014081612833211036,8.121858542829704,383035.0
4955.925643121706,0.9908361157091955,0.00014027162314828872,8.162496896167633,384955.0
4963.160058171018,0.993248998032262,0.00013972667195981183,8.203075273876532,386875.0
4968.725277871255,0.9944321682366232,0.000139181299913103,8.243593915283935,388795.0
4971.2780024298145,0.9900977086896697,0.00013863402953111467,8.284164227640842,390715.0
4982.946108170258,0.9890154283493757,0.00013808680099523161,8.324644162211017,392635.0
5015.861143597885,0.9898826422480246,0.00013754328888452904,8.364765015342895,394555.0
4967.15972819934,0.9905045751171807,0.0001369942084930315,8.405214170995412,396475.0
4977.3712332329715,0.9885312382442256,0.00013644312719677162,8.445728830050047,398395.0
4977.008961579616,0.9903483766441544,0.000135891868770473,8.486176807971106,400315.0
4956.677595026554,0.9897437832939128,0.00013533810054944855,8.526730831571017,402235.0
4973.442847812304,0.9890690532823404,0.00013478296837147324,8.567308153726506,404155.0
4986.71565314659,0.9915090231224895,0.00013422933087611408,8.607701986079746,406075.0
4976.010390683558,0.9875482098820308,0.0001336737979447317,8.6481617646499,407995.0
4978.91824331742,0.9882216321614882,0.00013311752081466733,8.688605048349473,409915.0
4972.003530984229,0.9880537555242578,0.0001325598146217828,8.729083317227206,411835.0
4967.949784712659,0.9901541182771325,0.00013200088144048268,8.769583379085413,413755.0
4974.747849226814,0.9870397771398226,0.0001314411186302468,8.810078008819078,415675.0
4982.159487364369,0.9894757921186587,0.00013088028487810547,8.850586368925898,417595.0
4970.421731090438,0.9914581829992434,0.00013032014659584764,8.890982844996751,419515.0
4971.091527346499,0.9890208429036041,0.00012975760039801617,8.931492777903767,421435.0
4969.957501214065,0.9886373995492855,0.0001291941697412558,8.972007900606778,423355.0
4996.808411225348,0.9884820102403561,0.00012863226483362215,9.012356809679355,425275.0
4971.703435565906,0.9906539544463158,0.0001280675451116807,9.05285315178967,427195.0
4983.26720769688,0.98655902982379,0.0001275043207439132,9.093189249214776,429115.0
4999.907485433973,0.9892570320516825,0.00012693837023709074,9.133669205296671,431035.0
4953.317533082318,0.9901588444287578,0.0001263734269896529,9.174027795759498,432955.0
4942.310349988439,0.9918836901585261,0.00012580268674788526,9.214752035902984,434875.0
5002.122025913001,0.9915294374028841,0.00012523592883269374,9.255145607624035,436795.0
4972.8046531546215,0.9872312551985184,0.0001246670212530693,9.29564814350078,438715.0
4950.50595960772,0.9901569280773401,0.00012409698739544346,9.336187858097752,440635.0
4942.362784321019,0.9844278514695665,0.0001235239959436898,9.376896339665821,442555.0
4952.000806654765,0.9902917870009939,0.00012295057584251458,9.417595341348013,444475.0
4953.709958197464,0.9881907706148922,0.00012237780361998825,9.458210375060188,446395.0
4955.850142346298,0.9914769140693048,0.00012180379008591584,9.498877076184094,448315.0
4974.912358367389,0.9865029457335671,0.00012123116772745162,9.539410682880897,450235.0
4956.590526512066,0.9926817423353592,0.00012065767867364226,9.579973027684991,452155.0
4966.677777396615,0.9862617997763058,0.00012008301338187118,9.620587344830485,454075.0
4968.153433470262,0.9872428183443844,0.00011950986080881932,9.661065474582925,455995.0
4965.427681556695,0.9890531621252497,0.00011893556664399218,9.701596622520809,457915.0
4979.456019508857,0.9883179386767248,0.00011836006029138937,9.742187250146424,459835.0
4944.513693249496,0.9855419375623266,0.00011778560121289274,9.782679965096433,461755.0
5002.587256207999,0.9869071134986976,0.00011721186251698456,9.823099061399565,463675.0
4949.6357668447445,0.9861482442356646,0.00011663657168412213,9.86360705829219,465595.0
4985.881729655513,0.9855050739521781,0.00011606035077370556,9.904160973359122,467515.0
4982.159731003822,0.9887575128426155,0.00011548595044493876,9.944569422203424,469435.0
4950.129864448459,0.9855242003686726,0.00011490981159409978,9.985084458442254,471355.0
4970.540412934411,0.9869071810195843,0.00011433291665922306,10.025638224199893,473275.0
4973.959484506994,0.9883642264952263,0.0001137564718111018,10.066147891836858,475195.0
4953.415629395603,0.9880160177126527,0.00011317911945950936,10.106710560256609,477115.0
4996.74953421995,0.9851282072874407,0.00011260360331227555,10.147134808324767,479035.0
5003.383891965964,0.9866928212965528,0.00011203082257286771,10.18735963275609,480955.0
4969.832308574784,0.9887110432609916,0.0001114544230714469,10.227832924706535,482875.0
4967.040885295731,0.9867373133699099,0.00011085521049483709,10.26990354021599,484795.0
4959.514041299681,0.982999809862425,0.00011027452370526943,10.310670937581337,486715.0
4980.034997738944,0.9878221017618974,0.00010969743816644188,10.351184583133355,488635.0
4975.490095885593,0.9858032340804735,0.00010912131337657605,10.39163175739091,490555.0
5004.518861037496,0.9869357282295823,0.00010854564954491246,10.432048953520459,492475.0
5004.850264678632,0.986599446584781,0.00010797357735691246,10.472218238621323,494395.0
4945.147143143174,0.9872844975131253,0.00010739683658100179,10.512721421006214,496315.0
4961.857502180189,0.987634916168948,0.00010681847126727906,10.553345910075139,498235.0
4949.013734149091,0.9879917848544816,0.0001062402123901798,10.59397229736249,500155.0
4953.642488185293,0.9862772511939207,0.0001056613440469377,10.634652362184164,502075.0
4957.9430079566655,0.9868077772359053,0.00010508423080151555,10.675221676485426,503995.0
4988.020252434549,0.9854759847124418,0.00010450866746995909,10.715696119926152,505915.0
4964.713041397224,0.9890656437103947,0.00010393289831969308,10.756201135433612,507835.0
4960.005375154171,0.9822141461384793,0.00010335607350025763,10.796797941828558,509755.0
4985.313139894384,0.9879909784843525,0.000102781503729988,10.837255096058101,511675.0
4959.308419307953,0.9863565023988485,0.00010220626325075071,10.877780602395182,513595.0
4959.583476349278,0.9870635564438999,0.00010162993932708535,10.918404999174797,515515.0
4966.639469287148,0.9858914933477839,0.00010105516029361883,10.958944776738365,517435.0
4955.486282690984,0.9899604053546985,0.00010048008175334888,10.999531779657973,519355.0
4973.130799780941,0.9890845914681753,9.990589368760718e-05,11.040083479944578,521275.0
5074.4750360774815,0.9862020444124937,9.93401718252126e-05,11.08006562369963,523195.0
4975.970843231054,0.9897216920120021,9.877180314198352e-05,11.120266184712989,525115.0
4968.67401914832,0.9907190051550666,9.819990446353252e-05,11.1607484753889,527035.0
4970.5728123364615,0.9820677540265024,9.76283071435459e-05,11.20124369196965,528955.0
4980.7007009020535,0.9863412929698825,9.705632891392657e-05,11.241801958773769,530875.0
4960.147964305078,0.9875194213042656,9.648695110904625e-05,11.282213593159973,532795.0
4973.683025872276,0.9835923118516803,9.591527897597121e-05,11.322827419661285,534715.0
4988.094097160274,0.9865142307244241,9.534736268236729e-05,11.363215411656627,536635.0
4961.445603368569,0.9857883661364516,9.477908936720702e-05,11.403671670619383,538555.0
4979.187518397581,0.9827047594202062,9.421157566993574e-05,11.44411806114642,540475.0
4955.000285476725,0.9864204706003269,9.36431730728483e-05,11.484674314739769,542395.0
4982.679312850965,0.986309088456134,9.307576547457762e-05,11.525207341507254,544315.0
4981.354078870717,0.9843584884268543,9.251033027847317e-05,11.56564919819084,546235.0
4993.565874738901,0.9847169026422004,9.194617750431576e-05,11.606050450687546,548155.0
4976.585317536193,0.9858973012305796,9.13834496005236e-05,11.646402573246037,550075.0
4983.578322103634,0.9838322169768313,9.08207288348668e-05,11.686808611530033,551995.0
4965.943269557944,0.9830947957622508,9.02573479252338e-05,11.727318711374856,553915.0
4965.6273980423475,0.9861841605355343,8.969440218990834e-05,11.767855856934487,555835.0
4979.326687710021,0.9878975097090006,8.91328311229149e-05,11.808354052224372,557755.0
4962.001071854015,0.9837248659071823,8.857267707739661e-05,11.84881194194061,559675.0
4970.927929582373,0.9832875557864705,8.801178405452898e-05,11.889386781037572,561595.0
4962.658457910475,0.9836555604512492,8.745210779809074e-05,11.929939239031258,563515.0
4962.952946909252,0.987836885266006,8.68935580082717e-05,11.970477314637286,565435.0
4965.776010474794,0.9849760838163396,8.633598501861526e-05,12.011013502829066,567355.0
4965.450232664784,0.9818589611289402,8.577934472051467e-05,12.051552705426579,569275.0
4975.611495937229,0.9848157645513614,8.522408354582287e-05,12.092063953848601,571195.0
4965.204149230755,0.9837519324695071,8.4670050428304e-05,12.13255999868575,573115.0
4988.720572302154,0.9826364456675947,8.411697671825833e-05,12.173061823735999,575035.0
5003.473545844509,0.9832759704440832,8.356682555126794e-05,12.213427142112574,576955.0
4968.824147210547,0.9862863617017865,8.301920940341349e-05,12.253685538648043,578875.0
4969.244893053842,0.9841452077962458,8.246888352011953e-05,12.294224361116973,580795.0
4967.469332708637,0.9840023306508859,8.191972612518526e-05,12.334760608316728,582715.0
4982.728520262431,0.9827411980368197,8.137204839288348e-05,12.375272773331881,584635.0
5010.305301610759,0.9832084078031281,8.083055454864967e-05,12.415413272526903,586555.0
4971.4520071259685,0.9829065914576253,8.02860895320388e-05,12.455862681862577,588475.0
4967.277560747422,0.984007692274948,7.974184472748687e-05,12.496386304025053,590395.0
4961.420921952432,0.9837552957857648,7.919850899786745e-05,12.536934979769688,592315.0
4969.465446344977,0.9840064706901709,7.865679801439208e-05,12.577456897359097,594235.0
4963.987827686643,0.9811901793194314,7.811619419918274e-05,12.617992567170527,596155.0
4972.819403751739,0.9836878683418036,7.757709541949894e-05,12.658513652860725,598075.0
4970.6744810575065,0.981270723665754,7.70399203169659e-05,12.698990288312109,599995.0
4971.311212892554,0.9812245677846173,7.650334539233834e-05,12.7395237894087,601915.0
4999.548625151248,0.9778765902544061,7.597060282367797e-05,12.779871028659349,603835.0
4968.584447833676,0.9867750137733916,7.54378709149804e-05,12.820323392759027,605755.0
4955.529060811721,0.9846906421395639,7.49049143689034e-05,12.860900752733784,607675.0
4958.208988462019,0.982177851566424,7.437363642680553e-05,12.901460336548828,609595.0
4935.757779231308,0.9814986743343374,7.384209186612596e-05,12.942153050644976,611515.0
4940.075417087051,0.9822370472053686,7.331088335148781e-05,12.982935080553299,613435.0
4959.905074114647,0.982055495493114,7.278222334317312e-05,13.023638408740617,615355.0
4956.098411191118,0.9839969202876091,7.225692658926469e-05,13.064201205400808,617275.0
4962.8498527744705,0.981889788992703,7.173263885818235e-05,13.104806293863762,619195.0
5008.401417276111,0.9831208273147544,7.12111571569489e-05,13.145315829597562,621115.0
4999.426695897042,0.976738924626261,7.069600727213819e-05,13.185455984204083,623035.0
4961.772773134309,0.9842810908642908,7.01798338441402e-05,13.225800643392,624955.0
4983.126087746358,0.9785655606538057,6.966350683245736e-05,13.266284448024573,626875.0
4983.123307877187,0.9821341897671422,6.914729160071071e-05,13.306890129539157,628795.0
4977.552219840161,0.9822313147597015,6.863647811658506e-05,13.347202155424414,630715.0
4977.65294914889,0.9837817906712493,6.812544677183924e-05,13.38766501333013,632635.0
4969.356032859728,0.9810612560249865,6.761610265793067e-05,13.428130271823768,634555.0
4986.453672636741,0.9801845929274956,6.710891161746344e-05,13.468562252768317,636475.0
4961.64081605499,0.9823409559515616,6.660236789060508e-05,13.509083439899412,638395.0
4960.2629863114735,0.982220177538693,6.609638290776822e-05,13.5497030869333,640315.0
4980.586519264504,0.9805907807312906,6.559430364902133e-05,13.590153774493828,642235.0
4978.589829305573,0.985429587153097,6.509320781278507e-05,13.630672361013728,644155.0
4954.860286883941,0.9825080450003346,6.459404959436498e-05,13.671183680266722,646075.0
4962.877062527764,0.9837549296207726,6.409576490043702e-05,13.711775929739536,647995.0
4997.84707846252,0.979808498484393,6.360085260294903e-05,13.752246863725759,649915.0
4972.555891226147,0.983251451049,6.310954343209482e-05,13.792578438388508,651835.0
4956.2270946138115,0.9793386221863329,6.261757052580668e-05,13.833122495575127,653755.0
4948.370477369378,0.9824207687440017,6.212613974976523e-05,13.873783372018794,655675.0
4969.557730508306,0.9829756227942804,6.163710263641782e-05,13.914409805856602,657595.0
4999.722155378999,0.9831124438593785,6.115356241398183e-05,13.95474379129079,659515.0
4970.272489811944,0.9827704307002326,6.0670736970428836e-05,13.995185298436363,661435.0
